series_id,segment,rfm_score
CXUINSPENSNLB1703M,Lost,5.0
CXULIFEINSRLB1704M,Lost,5.0
CXUPERSCARELB1511M,Lost,5.0
CXUFEESADMLB1805M,Lost,5.0
CXUHEALTHLB1704M,Lost,5.0
CXUOTHRMEATLB1703M,Lost,5.0
CXUPORKLB1703M,Lost,5.0
CXUBEEFLB1704M,Lost,5.0
CXUBEEFLB1703M,Lost,5.0
CXUFLOORCOVLB0213M,Lost,5.0
CXUFLOORCOVLB0219M,Lost,5.0
CXUINSPENSNLB1704M,Lost,5.0
CXUTOYSLB1703M,Lost,5.0
CXUPERSCARELB1507M,Lost,5.0
CXUPERSCARELB1502M,Lost,5.0
CXUPERSCARELB1504M,Lost,5.0
CXUPERSCARELB1503M,Lost,5.0
CXUPERSCARELB1508M,Lost,5.0
CXUFLOORCOVLB0209M,Lost,5.0
CXUFLOORCOVLB0206M,Lost,5.0
CXUOWNEXPENLB1104M,Lost,5.0
CXUDRUGSLB1704M,Lost,5.0
CXUHEALTHLB1703M,Lost,5.0
CXUFLOORCOVLB0222M,Lost,5.0
CXUFLOORCOVLB0217M,Lost,5.0
CXUFLOORCOVLB0221M,Lost,5.0
CXUFLOORCOVLB0214M,Lost,5.0
CXUFLOORCOVLB0216M,Lost,5.0
CXUFLOORCOVLB0211M,Lost,5.0
CXUHHFURNSHLB1704M,Lost,5.0
CXUOTHRMEATLB1704M,Lost,5.0
CXUFLOORCOVLB0205M,Lost,5.0
CXUFLOORCOVLB0203M,Lost,5.0
CXUTOYSLB1704M,Lost,5.0
CXUFLOORCOVLB1406M,Lost,5.0
CXUOTHRFUELLB1405M,Lost,5.0
CXUOTHRFUELLB1402M,Lost,5.0
CXUUTILSLB1404M,Lost,5.0
CXUMILKCRMLB1405M,Lost,5.0
CXUSMAPPHWRLB1404M,Lost,5.0
CXU220211LB1404M,Lost,5.0
CXUMILKCRMLB1404M,Lost,5.0
CXUUTILSLB1402M,Lost,5.0
CXUUTILSLB1403M,Lost,5.0
CXUUTILSLB1405M,Lost,5.0
CXUWATERLB1402M,Lost,5.0
CXUWATERLB1404M,Lost,5.0
CXUWATERLB1403M,Lost,5.0
CXUWATERLB1405M,Lost,5.0
CXUHKPGSUPPLB1403M,Lost,5.0
CXUSMAPPHWRLB1402M,Lost,5.0
CXUSMAPPHWRLB1403M,Lost,5.0
CXUSMAPPHWRLB1405M,Lost,5.0
CXUOTHRFUELLB1404M,Lost,5.0
CXUOTHRFUELLB1403M,Lost,5.0
CXU220211LB1402M,Lost,5.0
CXUHKPGSUPPLB1404M,Lost,5.0
CXUMISCHHEQLB1403M,Lost,5.0
CXUMISCHHEQLB1405M,Lost,5.0
CXUMISCHHEQLB1404M,Lost,5.0
CXU220211LB1405M,Lost,5.0
CXU220211LB1403M,Lost,5.0
CXUMILKCRMLB1402M,Lost,5.0
CXUHKPGSUPPLB1405M,Lost,5.0
CXUHKPGSUPPLB1402M,Lost,5.0
CXUMILKCRMLB1403M,Lost,5.0
CXUAPPARELLB1306M,Lost,5.0
CXU220211LB1202M,Lost,5.0
CXUANIMALLB01A1M,Lost,5.0
CXUFLOORCOVLB0103M,Lost,5.0
CXUOWNEXPENLB0905M,Lost,5.0
CXUOTHAPPRLLB1302M,Lost,5.0
CXUOTHRFUELLB1303M,Lost,5.0
CXUINFANTLB1609M,Lost,5.0
CXUAPPARELLB0902M,Lost,5.0
CXUBEEFLB1207M,Lost,5.0
CXUFLOORCOVLB1209M,Lost,5.0
CXUSHELTERLB0407M,Lost,5.0
CXUSHELTERLB0408M,Lost,5.0
CXUHHOPERLB0407M,Lost,5.0
CXUENTRTAINLB0407M,Lost,5.0
CXUMEDSERVSLB1002M,Lost,5.0
CXUOWNMORTGLB0408M,Lost,5.0
CXUGASOILLB1206M,Lost,5.0
CXUOWNDWELLLB0408M,Lost,5.0
CXUMISCLB0408M,Lost,5.0
CXUOTHLODGELB0407M,Lost,5.0
CXU270102LB1206M,Lost,5.0
CXUTOYSLB1207M,Lost,5.0
CXUENTRTAINLB0408M,Lost,5.0
CXUOWNDWELLLB0407M,Lost,5.0
CXUOTHRFUELLB1202M,Lost,5.0
CXUSMAPPHWRLB1202M,Lost,5.0
CXUHHOPERLB0408M,Lost,5.0
CXUDRUGSLB1207M,Lost,5.0
CXUELECTRICLB0407M,Lost,5.0
CXUFATSOILSLB1302M,Lost,5.0
CXUINFANTLB1604M,Lost,5.0
CXUAPPARELLB1210M,Lost,5.0
CXUPORKLB1207M,Lost,5.0
CXUMISCFOODLB0407M,Lost,5.0
CXUFLOORCOVLB0102M,Lost,5.0
CXUFLOORCOVLB0104M,Lost,5.0
CXUFLOORCOVLB0106M,Lost,5.0
CXUFLOORCOVLB0105M,Lost,5.0
CXUHKPGSUPPLB1202M,Lost,5.0
CXUFATSOILSLB1306M,Lost,5.0
CXUMISCFOODLB0408M,Lost,5.0
CXUMISCLB0407M,Lost,5.0
CXUFATSOILSLB1210M,Lost,5.0
CXULIFEINSRLB1207M,Lost,5.0
CXUPENSIONSLB1607M,Lost,5.0
CXUFATSOILSLB0902M,Lost,5.0
CXUINFANTLB1607M,Lost,5.0
CXUANIMALLB1203M,Lost,5.0
CXUREADINGLB1304M,Lost,5.0
CXUAPPARELLB1606M,Lost,5.0
CXUPENSIONSLB1609M,Lost,5.0
FYFSD,Champions,11.0
MTSDS133FMS,Champions,13.0
FYFSGDA188S,Champions,11.0
FYFSDFYGDP,Champions,11.0
M318501Q027NBEA,Champions,12.0
M318501A027NBEA,Champions,11.0
A09021USA174NNBR,Champions,11.0
M318191Q027NBEA,Champions,12.0
M318191A027NBEA,Champions,9.0
EMVGOVTSPEND,Champions,13.0
TDFUKA,Champions,9.0
TDUKA,Champions,9.0
GGNLBAUSA188N,Champions,11.0
USAGGXCNLGDP,Champions,9.0
M1525AUSM144NNBR,Champions,11.0
M1525BUSM144NNBR,Champions,11.0
M1525DUSM144NNBR,Loyal,9.0
M1525CUSM144NNBR,Lost,7.0
M1525EUSM144NNBR,Lost,7.0
CADNMBUKA,Loyal,7.0
CADNMBRUKA,Loyal,7.0
M1505FUSM144NNBR,Champions,11.0
USAGGXONLBGDP,Champions,11.0
M1505AUSM144NNBR,Champions,13.0
M1505BUSM144NNBR,Champions,11.0
A09025USA174NNBR,Loyal,7.0
Q15018USQ027SNBR,Loyal,8.0
M1505DUSM144NNBR,Loyal,9.0
M1505EUSM144NNBR,Loyal,9.0
M1505CUSM144NNBR,Lost,7.0
GDINOS,Champions,12.0
A09009USA144NNBR,Lost,5.0
GDINOSA,Champions,9.0
A09019USA144NNBR,Lost,5.0
Q15035USQ027SNBR,Lost,6.0
Q15034USQ027SNBR,Lost,6.0
L318451Q027NBEA,Lost,6.0
L318451A027NBEA,Lost,5.0
A09023USA174NNBR,Lost,5.0
A09017USA174NNBR,Lost,5.0
A09011USA174NNBR,Lost,5.0
A09015USA174NNBR,Lost,5.0
A09013USA174NNBR,Lost,5.0
NA000261Q,Lost,6.0
GGNLBAARA188N,Champions,11.0
ARGGGXCNLGDP,Champions,9.0
GGNLBAJPA188N,Champions,11.0
GGNLBAGBA188N,Champions,11.0
L319411A027NBEA,Champions,11.0
GGNLBACNA188N,Champions,11.0
W326RC1Q027SBEA,Champions,12.0
B471RC1Q027SBEA,Champions,12.0
B471RC1A027NBEA,Champions,9.0
W326RC1A027NBEA,Loyal,7.0
GGNLBADEA188N,Champions,11.0
W271RE1A156NBEA,Champions,11.0
GGNLBAFRA188N,Champions,11.0
GGNLBAMXA188N,Champions,11.0
GGNLBAEZA188N,Champions,11.0
GGNLBAITA188N,Champions,11.0
GGNLBAPLA188N,Champions,11.0
GGNLBABRA188N,Champions,9.0
MEXGGXCNLGDP,Loyal,7.0
BRAGGXCNLGDP,Loyal,7.0
GGNLBACAA188N,Champions,9.0
CANGGXCNLGDP,Champions,9.0
M1504CUSM144NNBR,Champions,11.0
GGNLBAINA188N,Champions,9.0
GGNLBATRA188N,Champions,9.0
CASTOTS,Champions,12.0
W260RC1Q027SBEA,Champions,10.0
M1504AUSM144NNBR,Champions,11.0
M1504BUSM144NNBR,Loyal,9.0
W260RC1A027NBEA,Lost,5.0
NA000262Q,Lost,6.0
M15001USM144NNBR,Champions,11.0
JPNGGXCNLG01GDPPT,Champions,9.0
CASHBLJPA188A,Champions,9.0
A453RC1Q027SBEA,Champions,10.0
GGNLBARUA188N,Champions,9.0
FGOSNTQ027S,Champions,10.0
M1502BUSM144NNBR,Champions,11.0
NCBOSNQ027S,Champions,10.0
A108RC1Q027SBEA,Champions,10.0
A108RC1A027NBEA,Champions,9.0
M1502AUSM144NNBR,Loyal,9.0
NA000253Q,Lost,6.0
FGOSNTA027N,Lost,5.0
BOGZ1FU316402101Q,Lost,6.0
BOGZ1FU316402101A,Lost,5.0
NCBOSNA027N,Lost,5.0
BOGZ1FU106402101Q,Lost,6.0
BOGZ1FU106402101A,Lost,5.0
CASHBLFRA188A,Champions,9.0
CASHBL1WA188A,Champions,9.0
CASHBLGBA188A,Champions,9.0
CASHBLAUA188A,Champions,9.0
B097RC1Q027SBEA,Champions,10.0
GGNLBAAUA188N,Champions,9.0
GGNLBAESA188N,Champions,9.0
B097RC1A027NBEA,Lost,5.0
NA000285Q,Lost,6.0
CASHBLDEA188A,Champions,9.0
CASHBLRUA188A,Champions,9.0
CASHBLCHA188A,Champions,9.0
CASHBLVEA188A,Champions,9.0
CASHBLTRA188A,Champions,9.0
CASHBLMXA188A,Champions,9.0
GCBALCASHGDZSEUU,Champions,9.0
CASHBLBRA188A,Champions,9.0
CASHBLCAA188A,Champions,9.0
CASHBLITA188A,Champions,9.0
CASHBLARA188A,Champions,9.0
PERGGXCNLGDP,Champions,9.0
W272RC1Q027SBEA,Champions,10.0
CCDIHBQ156N,Champions,10.0
W322RC1Q027SBEA,Champions,10.0
WCSL,Champions,12.0
GGNLBPUSA188N,Champions,9.0
GGNLBAIDA188N,Champions,9.0
VNMGGXCNLG01GDPPT,Champions,9.0
W272RE1A156NBEA,Champions,9.0
INDGGXCNLG01GDPPT,Champions,9.0
EGYGCXCNLGDPGDPPT,Champions,9.0
ARGGGXONLBGDP,Champions,9.0
CHNGGXCNLG01GDPPT,Champions,9.0
A048RE1A156NBEA,Champions,9.0
NNBBOSQ027S,Loyal,8.0
NA000256Q,Lost,6.0
W322RC1A027NBEA,Lost,5.0
BOGZ1FU116402105Q,Lost,6.0
BOGZ1FU116402105A,Lost,5.0
NNBBOSA027N,Lost,5.0
CASHBLUSA188A,Loyal,7.0
CASHBLGRA188A,Loyal,7.0
CASHBLDKA188A,Loyal,7.0
CASHBLMOA188A,Loyal,7.0
CASHBLNOA188A,Loyal,7.0
CASHBLSMA188A,Loyal,7.0
CASHBLBDA188A,Loyal,7.0
CASHBLMAA188A,Loyal,7.0
CASHBLGHA188A,Loyal,7.0
CASHBLIDA188A,Loyal,7.0
CASHBLSEA188A,Loyal,7.0
CASHBLIEA188A,Loyal,7.0
CASHBLPTA188A,Loyal,7.0
CASHBLCMA188A,Loyal,7.0
GCBALCASHGDZSSUR,Loyal,7.0
CASHBLCNA188A,Loyal,7.0
CASHBLEGA188A,Loyal,7.0
CASHBLZAA188A,Loyal,7.0
CASHBLLTA188A,Loyal,7.0
CASHBLSNA188A,Loyal,7.0
CASHBLPLA188A,Loyal,7.0
CASHBLILA188A,Loyal,7.0
CASHBLPHA188A,Loyal,7.0
CASHBLKRA188A,Loyal,7.0
CASHBLFIA188A,Loyal,7.0
CASHBLJOA188A,Loyal,7.0
CASHBLNLA188A,Loyal,7.0
CASHBLCLA188A,Loyal,7.0
L312101A027NBEA,Champions,9.0
DZAGCXCNLGDPGDPPT,Champions,9.0
AUSGGXCNLG01GDPPT,Champions,9.0
QBPBSTLKTEQKTBKEQKSURP,Champions,10.0
GGNLBPITA188N,Champions,9.0
GGNLBPFRA188N,Champions,9.0
MARGCXCNLGDPGDPPT,Champions,9.0
W251RC1A027NBEA,Champions,9.0
GGNLBPJPA188N,Champions,9.0
BRAGGXONLBGDP,Champions,9.0
COLGGXCNLGDP,Champions,9.0
THAGGXCNLG01GDPPT,Champions,9.0
GGNLBAKRA188N,Champions,9.0
A041RE1A156NBEA,Champions,9.0
KWTGCXCNLGDPGDPPT,Champions,9.0
ETHGGXCNLG01GDPPT,Champions,9.0
MEXGGXONLBGDP,Champions,9.0
M318011Q027NBEA,Loyal,8.0
SLGOPNQ027S,Loyal,8.0
W705MC1Q027NBEA,Loyal,8.0
M318011A027NBEA,Lost,5.0
BOGZ1FU206402101Q,Lost,6.0
SLGOPNA027N,Lost,5.0
BOGZ1FU206402101A,Lost,5.0
ASOSNEA027N,Lost,5.0
ASOSNEQ027S,Lost,6.0
BOGZ1FU896402101Q,Lost,6.0
BOGZ1FU896402101A,Lost,5.0
W705MC1A027NBEA,Lost,5.0
CASHBLTNA188A,Lost,5.0
CASHBLAEA188A,Lost,5.0
CASHBLKWA188A,Lost,5.0
CASHBLJMA188A,Lost,5.0
CASHBLCDA188A,Lost,5.0
CASHBLMYA188A,Lost,5.0
CASHBLINA188A,Lost,5.0
CASHBLSZA188A,Lost,5.0
CASHBLGTA188A,Lost,5.0
GCBALCASHGDZSEMU,Lost,5.0
CASHBLNZA188A,Lost,5.0
CASHBLALA188A,Lost,5.0
GCBALCASHGDZSHIC,Lost,5.0
CASHBLLRA188A,Lost,5.0
CASHBLTHA188A,Lost,5.0
CASHBLBOA188A,Lost,5.0
CASHBLPKA188A,Lost,5.0
GCBALCASHGDZSSSF,Lost,5.0
GCBALCASHGDZSSTP,Lost,5.0
CASHBLPGA188A,Lost,5.0
CASHBLDOA188A,Lost,5.0
CASHBLBAA188A,Lost,5.0
CASHBLZMA188A,Lost,5.0
CASHBLZWA188A,Lost,5.0
CASHBLBWA188A,Lost,5.0
CASHBLNIA188A,Lost,5.0
GCBALCASHGDZSOSS,Lost,5.0
CASHBLSGA188A,Lost,5.0
CASHBLQAA188A,Lost,5.0
GCBALCASHGDZSCEB,Lost,5.0
CASHBLIRA188A,Lost,5.0
CASHBLNGA188A,Lost,5.0
CASHBLROA188A,Lost,5.0
CASHBLVCA188A,Lost,5.0
CASHBLMMA188A,Lost,5.0
GCBALCASHGDZSGNQ,Lost,5.0
CASHBLHUA188A,Lost,5.0
CASHBLKZA188A,Lost,5.0
CASHBLCVA188A,Lost,5.0
CASHBLCZA188A,Lost,5.0
CASHBLHKA188A,Lost,5.0
CASHBLRWA188A,Lost,5.0
CASHBLMTA188A,Lost,5.0
GCBALCASHGDZSPSE,Lost,5.0
CASHBLCYA188A,Lost,5.0
CASHBLPEA188A,Lost,5.0
CASHBLUYA188A,Lost,5.0
CASHBLRSA188A,Lost,5.0
CASHBLESA188A,Lost,5.0
CASHBLGDA188A,Lost,5.0
CASHBLETA188A,Lost,5.0
GCBALCASHGDZSSSA,Lost,5.0
CASHBLAFA188A,Lost,5.0
CASHBLGEA188A,Lost,5.0
GCBALCASHGDZSOEC,Lost,5.0
GCBALCASHGDZSLCN,Lost,5.0
CASHBLATA188A,Lost,5.0
CASHBLHRA188A,Lost,5.0
CASHBLUAA188A,Lost,5.0
GCBALCASHGDZSMNA,Lost,5.0
CASHBLEEA188A,Lost,5.0
GCBALCASHGDZSLDC,Lost,5.0
CASHBLSVA188A,Lost,5.0
CASHBLKEA188A,Lost,5.0
GCBALCASHGDZSSAS,Lost,5.0
GCBALCASHGDZSLAC,Lost,5.0
GCBALCASHGDZSLCA,Lost,5.0
GCBALCASHGDZSSYR,Lost,5.0
CASHBLMVA188A,Lost,5.0
CASHBLBGA188A,Lost,5.0
CASHBLTTA188A,Lost,5.0
CASHBLCOA188A,Lost,5.0
CASHBLLSA188A,Lost,5.0
CASHBLLUA188A,Lost,5.0
CASHBLAMA188A,Lost,5.0
CASHBLBBA188A,Lost,5.0
CASHBLHNA188A,Lost,5.0
GCBALCASHGDZSLMC,Lost,5.0
CASHBLBEA188A,Lost,5.0
CASHBLBSA188A,Lost,5.0
CASHBLCIA188A,Lost,5.0
CASHBLISA188A,Lost,5.0
CASHBLCGA188A,Lost,5.0
CASHBLTGA188A,Lost,5.0
CASHBLNAA188A,Lost,5.0
CASHBLGMA188A,Lost,5.0
CASHBLBIA188A,Lost,5.0
GCBALCASHGDZSECA,Lost,5.0
CASHBLLVA188A,Lost,5.0
CASHBLCRA188A,Lost,5.0
CASHBLPAA188A,Lost,5.0
CASHBLMUA188A,Lost,5.0
CASHBLLKA188A,Lost,5.0
CASHBLECA188A,Lost,5.0
CASHBLSKA188A,Lost,5.0
GCBALCASHGDZSEAS,Lost,5.0
CASHBLBFA188A,Lost,5.0
CASHBLVUA188A,Lost,5.0
GCBALCASHGDZSLIC,Lost,5.0
CASHBLMLA188A,Lost,5.0
CASHBLKNA188A,Lost,5.0
CASHBLMDA188A,Lost,5.0
CASHBLAZA188A,Lost,5.0
CASHBLKHA188A,Lost,5.0
CASHBLMGA188A,Lost,5.0
GCBALCASHGDZSWSM,Lost,5.0
CASHBLNPA188A,Lost,5.0
CASHBLBYA188A,Lost,5.0
CASHBLOMA188A,Lost,5.0
CASHBLLBA188A,Lost,5.0
CASHBLBJA188A,Lost,5.0
CASHBLDZA188A,Lost,5.0
CASHBLBZA188A,Lost,5.0
CASHBLUGA188A,Lost,5.0
CASHBLMNA188A,Lost,5.0
CASHBLYEA188A,Lost,5.0
CASHBLSIA188A,Lost,5.0
CASHBLLAA188A,Lost,5.0
GCBALCASHGDZSOED,Lost,5.0
CASHBLFJA188A,Lost,5.0
GCBALCASHGDZSATG,Lost,5.0
CASHBLMKA188A,Lost,5.0
GCBALCASHGDZSECS,Lost,5.0
GCBALCASHGDZSAGO,Lost,5.0
CASHBLTJA188A,Lost,5.0
GCBALCASHGDZSSST,Lost,5.0
CASHBLNEA188A,Lost,5.0
CASHBLCFA188A,Lost,5.0
CASHBLSCA188A,Lost,5.0
GCBALCASHGDZSTZA,Lost,5.0
CASHBLBTA188A,Lost,5.0
CASHBLBHA188A,Lost,5.0
GCBALCASHGDZSCSS,Lost,5.0
CASHBLSLA188A,Lost,5.0
CASHBLSDA188A,Lost,5.0
CASHBLGNA188A,Lost,5.0
CASHBLKGA188A,Lost,5.0
GCBALCASHGDZSMOZ,Lost,5.0
CASHBLPYA188A,Lost,5.0
GCBALCASHGDZSDMA,Lost,5.0
D4WCSL,Loyal,10.0
W260RE1A156NBEA,Loyal,7.0
GGNLBPDEA188N,Loyal,7.0
M318551Q027NBEA,Loyal,8.0
SLVGGXONLBGDP,Loyal,7.0
W327RC1Q027SBEA,Loyal,8.0
BOGZ1FA366402105Q,Loyal,8.0
B115RC1Q027SBEA,Loyal,8.0
GGNLBASAA188N,Loyal,7.0
A108RE1A156NBEA,Loyal,7.0
MHLGGXCNLG01GDPPT,Loyal,7.0
HNOOSNQ027S,Loyal,8.0
D6WCSL,Loyal,10.0
W323RC1Q027SBEA,Loyal,8.0
GGNLBPARA188N,Loyal,7.0
AREGCXCNLGDPGDPPT,Loyal,7.0
GGNLBPZAA188N,Loyal,7.0
GGNLBPESA188N,Loyal,7.0
B1023C1A027NBEA,Loyal,7.0
GGNLBAZAA188N,Loyal,7.0
GGNLBPGBA188N,Loyal,7.0
KORGGXCNLG01GDPPT,Loyal,7.0
GGNLBPTRA188N,Loyal,7.0
GGNLBATWA188N,Loyal,7.0
MYSGGXCNLG01GDPPT,Loyal,7.0
GGNLBPCAA188N,Loyal,7.0
PRYGGXCNLGDP,Loyal,7.0
KENGGXCNLG01GDPPT,Loyal,7.0
L312141A027NBEA,Loyal,7.0
HTIGGXONLBGDP,Loyal,7.0
GINGGXCNLG01GDPPT,Loyal,7.0
LSOGGXCNLXGG01GDPPT,Loyal,7.0
L318481A027NBEA,Loyal,7.0
BRBGGXCNLGDP,Loyal,7.0
PHLGGXCNLG01GDPPT,Loyal,7.0
ZAFGGXCNLG01GDPPT,Loyal,7.0
Y519RC1A027NBEA,Loyal,7.0
Y678RC1A027NBEA,Loyal,7.0
GGNLBPRUA188N,Loyal,7.0
Y505RC1A027NBEA,Loyal,7.0
GGNLBPCNA188N,Loyal,7.0
UGAGGXCNLG01GDPPT,Loyal,7.0
M318551A027NBEA,Lost,5.0
W327RC1A027NBEA,Lost,5.0
BOGZ1FU366402105A,Lost,5.0
BOGZ1FA366402105A,Lost,5.0
B115RC1A027NBEA,Lost,5.0
NA000286Q,Lost,6.0
HNOOSNA027N,Lost,5.0
BOGZ1FU156402101A,Lost,5.0
BOGZ1FU156402101Q,Lost,6.0
W323RC1A027NBEA,Lost,5.0
VAULTSUR,Lost,7.0
VAULTSURW,Lost,8.0
W702LC1Q027NBEA,Lost,6.0
W702LC1A027NBEA,Lost,5.0
BOGZ1FA716402101A,Lost,5.0
BOGZ1FU716402101A,Lost,5.0
M1503AUSM144NNBR,Lost,7.0
M1503BUSM144NNBR,Lost,7.0
BOGZ1FU313161705Q,Lost,6.0
FGBASLQ027S,Lost,6.0
FGBASLA027N,Lost,5.0
BOGZ1FU313161705A,Lost,5.0
FGBASIQ027S,Lost,6.0
FGBASIA027N,Lost,5.0
BOGZ1FU366402105Q,Lost,4.0
CASSNS,Lost,8.0
W707MC1A027NBEA,Lost,5.0
W707MC1Q027NBEA,Lost,6.0
M318541Q027NBEA,Lost,6.0
M318541A027NBEA,Lost,5.0
W750RC1A027NBEA,Lost,5.0
TLSGGXCNLG01GDPPT,Lost,5.0
IDNGGXCNLG01GDPPT,Lost,5.0
GGNLBPKRA188N,Lost,5.0
GNQGGXCNLG01GDPPT,Lost,5.0
L318471A027NBEA,Lost,5.0
L318471Q027NBEA,Lost,6.0
SAUGCXCNLGDPGDPPT,Lost,5.0
SLVGGXCNLGDP,Lost,5.0
PNGGGXCNLG01GDPPT,Lost,5.0
Y674RC1A027NBEA,Lost,5.0
L312201A027NBEA,Lost,5.0
GGNLBPINA188N,Lost,5.0
M318531Q027NBEA,Lost,6.0
M318531A027NBEA,Lost,5.0
CANGGXONLBGDP,Lost,5.0
NGAGGXCNLG01GDPPT,Lost,5.0
LEU0254475800A,Lost,5.0
FBOSNTA027N,Lost,5.0
FBOSNTQ027S,Lost,6.0
BOGZ1FU796402101A,Lost,5.0
BOGZ1FU796402101Q,Lost,6.0
GGNLBPPLA188N,Lost,5.0
Y520RC1A027NBEA,Lost,5.0
CASS7,Lost,8.0
CHLGGXCNLGDP,Lost,5.0
TTOGGXCNLGDP,Lost,5.0
A1024C1A027NBEA,Lost,5.0
GGNLBPIDA188N,Lost,5.0
B1037C1A027NBEA,Lost,5.0
GGNLBPAUA188N,Lost,5.0
D8WCSL,Lost,8.0
CHLGGXONLBGDP,Lost,5.0
Y514RC1A027NBEA,Lost,5.0
ZMBGGXCNLXGG01GDPPT,Lost,5.0
SLBGGXCNLG01GDPPT,Lost,5.0
B029RE1A156NBEA,Lost,5.0
SWZGGXCNLG01GDPPT,Lost,5.0
NZLGGXCNLG01GDPPT,Lost,5.0
L318491A027NBEA,Lost,5.0
BGDGGXCNLG01GDPPT,Lost,5.0
OMNGCXCNLGDPGDPPT,Lost,5.0
L312251A027NBEA,Lost,5.0
Y677RC1A027NBEA,Lost,5.0
Y676RC1A027NBEA,Lost,5.0
B097RU1Q027NBEA,Lost,6.0
BOGZ1FR316402101Q,Lost,6.0
BOGZ1FR316402101A,Lost,5.0
ECUGGXCNLGDP,Lost,5.0
TWNGGXCNLG01GDPPT,Lost,5.0
LEU0254529200A,Lost,5.0
IRQGCXCNLGDPGDPPT,Lost,5.0
D5WCSL,Lost,8.0
BRNGGXCNLG01GDPPT,Lost,5.0
GGNLBPBRA188N,Lost,5.0
JORGCXCNLGDPGDPPT,Lost,5.0
QATGCXCNLGDPGDPPT,Lost,5.0
MWIGGXCNLG01GDPPT,Lost,5.0
D1WCSL,Lost,8.0
W252RC1A027NBEA,Lost,5.0
ZWEGGXCNLG01GDPPT,Lost,5.0
HKGGGXCNLG01GDPPT,Lost,5.0
NPLGGXCNLG01GDPPT,Lost,5.0
B1035C1A027NBEA,Lost,5.0
BENGGXCNLG01GDPPT,Lost,5.0
JAMGGXCNLGDP,Lost,5.0
CMRGGXCNLG01GDPPT,Lost,5.0
ARMGCXCNLGDPGDPPT,Lost,5.0
GHAGGXCNLG01GDPPT,Lost,5.0
RESPPLCSXCH1NWW,Lost,8.0
MUSGGXCNLG01GDPPT,Lost,5.0
GTMGGXCNLGDP,Lost,5.0
PLWGGXCNLG01GDPPT,Lost,5.0
CASS13B,Lost,8.0
SGPGGXCNLG01GDPPT,Lost,5.0
GGNLBPMXA188N,Lost,5.0
TTOGGXONLBGDP,Lost,5.0
L312211A027NBEA,Lost,5.0
W518RC1A027NBEA,Lost,5.0
D11WCSL,Lost,8.0
D2WCSL,Lost,8.0
AFGGCXCNLGDPGDPPT,Lost,5.0
GGNLBAIRA188N,Lost,5.0
BOGZ1FR206402101Q,Lost,6.0
BOGZ1FR206402101A,Lost,5.0
B1034C1A027NBEA,Lost,5.0
Y675RC1A027NBEA,Lost,5.0
GRDGGXONLBGDP,Lost,5.0
SLEGGXCNLG01GDPPT,Lost,5.0
D12WCSL,Lost,8.0
PAKGCXCNLGDPGDPPT,Lost,5.0
L312131A027NBEA,Lost,5.0
D9WCSL,Lost,8.0
D10WCSL,Lost,8.0
ECUGGXONLBGDP,Lost,5.0
BOGZ1FR313161705Q,Lost,6.0
BOGZ1FR313161705A,Lost,5.0
TUVGGXCNLG01GDPPT,Lost,5.0
GABGGXCNLG01GDPPT,Lost,5.0
STPGGXCNLG01GDPPT,Lost,5.0
D3WCSL,Lost,8.0
GGNLBPTWA188N,Lost,5.0
ATGGGXCNLGDP,Lost,5.0
BFAGGXCNLG01GDPPT,Lost,5.0
COLGGXONLBGDP,Lost,5.0
L312121A027NBEA,Lost,5.0
PERGGXONLBGDP,Lost,5.0
BOLGGXONLBGDP,Lost,5.0
CIVGGXCNLXGG01GDPPT,Lost,5.0
SURGGXONLBGDP,Lost,5.0
URYGGXONLBGDP,Lost,5.0
URYGGXCNLGDP,Lost,5.0
TGOGGXCNLG01GDPPT,Lost,5.0
M318521A027NBEA,Lost,5.0
M318521Q027NBEA,Lost,6.0
LBRGGXCNLG01GDPPT,Lost,5.0
LBNGCXCNLGDPGDPPT,Lost,5.0
KHMGGXCNLG01GDPPT,Lost,5.0
GGNLBPIRA188N,Lost,5.0
COGGGXCNLG01GDPPT,Lost,5.0
AGOGGXCNLG01GDPPT,Lost,5.0
D7WCSL,Lost,8.0
ZMBGGXCNLG01GDPPT,Lost,5.0
COGGGXCNLXGG01GDPPT,Lost,5.0
UGAGGXCNLXGG01GDPPT,Lost,5.0
BOLGGXCNLGDP,Lost,5.0
RESPPLCSXCH52NWW,Lost,8.0
GMBGGXCNLXGG01GDPPT,Lost,5.0
CIVGGXCNLG01GDPPT,Lost,5.0
NICGGXONLBGDP,Lost,5.0
SYCGGXCNLXGG01GDPPT,Lost,5.0
W700LC1Q027NBEA,Lost,6.0
W700LC1A027NBEA,Lost,5.0
NAMGGXCNLG01GDPPT,Lost,5.0
GGNLBPEZA188N,Lost,5.0
SLEGGXCNLXGG01GDPPT,Lost,5.0
AGOGGXCNLXGG01GDPPT,Lost,5.0
BTNGGXCNLG01GDPPT,Lost,5.0
L312231A027NBEA,Lost,5.0
L312181A027NBEA,Lost,5.0
MMRGGXCNLG01GDPPT,Lost,5.0
MLIGGXCNLG01GDPPT,Lost,5.0
GABGGXCNLXGG01GDPPT,Lost,5.0
MNGGGXCNLG01GDPPT,Lost,5.0
DJIGCXCNLGDPGDPPT,Lost,5.0
W721RC1A027NBEA,Lost,5.0
ETHGGXCNLXGG01GDPPT,Lost,5.0
BOGZ1FA526402101A,Lost,5.0
BOGZ1FU526402101A,Lost,5.0
